#Point,X(min),Y(Counts)
438,0.146,7.87879419761856E-05
439,0.147,7.83090662850967E-05
440,0.147,7.75050338067411E-05
441,0.147,7.75414175503003E-05
442,0.148,7.95676377421006E-05
443,0.148,8.06315292865235E-05
444,0.148,7.94949943374727E-05
445,0.149,7.82057000558582E-05
446,0.149,7.67329291318468E-05
447,0.149,7.49392202252408E-05
448,0.150,7.47315254381164E-05
449,0.150,7.52849747059054E-05
450,0.150,7.42822834031116E-05
451,0.151,7.04347666310174E-05
452,0.151,6.96210970792447E-05
453,0.151,7.2739276274785E-05
454,0.152,7.61187621654468E-05
455,0.152,7.59313066111927E-05
456,0.152,7.47028513532909E-05
457,0.153,7.38226818588569E-05
458,0.153,7.35428262101226E-05
459,0.153,7.34533158589731E-05
460,0.154,7.35941467281311E-05
461,0.154,7.33774187357093E-05
462,0.154,7.34605429746888E-05
463,0.155,7.45861145463701E-05
464,0.155,7.50287305763902E-05
465,0.155,7.39486972786672E-05
466,0.156,7.17114100133936E-05
467,0.156,7.01957479085515E-05
468,0.156,7.14473349000431E-05
469,0.157,7.32018888874722E-05
470,0.157,7.48474184841028E-05
471,0.157,7.5464599276324E-05
472,0.158,7.68580980333341E-05
473,0.158,7.7689839510479E-05
474,0.158,7.83878559090799E-05
475,0.159,7.83732775951582E-05
476,0.159,7.94675252314979E-05
477,0.159,8.12395500335683E-05
478,0.160,8.12601504843549E-05
479,0.160,8.04191359090979E-05
480,0.160,7.91276743199853E-05
481,0.161,7.86119323423191E-05
482,0.161,7.87718002228855E-05
483,0.161,7.95876370821563E-05
484,0.162,7.92762176052657E-05
485,0.162,7.79529495377935E-05
486,0.162,7.6170204008557E-05
487,0.163,7.68909881654427E-05
488,0.163,7.7555631888917E-05
489,0.163,7.84915805988461E-05
490,0.164,7.80878795951883E-05
491,0.164,7.69142384667456E-05
492,0.164,7.66006516823569E-05
493,0.165,7.6184178454359E-05
494,0.165,7.42139773708685E-05
495,0.165,7.12355426333485E-05
496,0.166,6.96900069796075E-05
497,0.166,7.0486688259757E-05
498,0.166,7.09871294876687E-05
499,0.167,7.09013526407844E-05
500,0.167,7.17324902498097E-05
501,0.167,7.17061075549727E-05
502,0.168,7.09953216894205E-05
503,0.168,7.17408037766631E-05
504,0.168,7.47677878565739E-05
505,0.169,8.01867459490053E-05
506,0.169,8.35275580848137E-05
507,0.169,8.33904607199209E-05
508,0.170,8.02597505715496E-05
509,0.170,7.72977029949217E-05
510,0.170,7.55225457993173E-05
511,0.171,7.56520520731894E-05
512,0.171,7.42883082973652E-05
513,0.171,7.32870646236254E-05
514,0.172,7.24945993907591E-05
515,0.172,7.37018503297545E-05
516,0.172,7.47051427432794E-05
517,0.173,7.54180959163297E-05
518,0.173,7.7077238740846E-05
519,0.173,7.90173208678458E-05
520,0.174,7.99719426138782E-05
521,0.174,7.94804160235509E-05
522,0.174,7.75727414856418E-05
523,0.175,7.42462636348574E-05
524,0.175,7.06982378762483E-05
525,0.175,6.97757838264918E-05
526,0.176,7.02826084091848E-05
527,0.176,7.30473234653268E-05
528,0.176,7.4311558598668E-05
529,0.177,7.57832458689303E-05
530,0.177,7.56207308952365E-05
531,0.177,7.38936404990048E-05
532,0.178,7.16361140008609E-05
533,0.178,6.96480808848127E-05
534,0.178,6.83768612859591E-05
535,0.179,6.52135022769882E-05
536,0.179,6.33270293005969E-05
537,0.179,6.36415811710216E-05
538,0.180,6.69499870964338E-05
539,0.180,6.95757986981011E-05
540,0.180,7.01491259808441E-05
541,0.181,7.11123011465447E-05
542,0.181,7.12619280855741E-05
543,0.181,7.22087188477712E-05
544,0.182,7.23409962972611E-05
545,0.182,7.03846483344709E-05
546,0.182,6.93938854950827E-05
547,0.183,6.83503572660205E-05
548,0.183,6.80445987080785E-05
549,0.183,6.79335228201063E-05
550,0.184,6.89129610642086E-05
551,0.184,7.09073775350381E-05
552,0.184,7.1559251791561E-05
553,0.185,7.23437674728789E-05
554,0.185,7.26659104343244E-05
555,0.185,7.3352359587436E-05
556,0.186,7.3098282765419E-05
557,0.186,7.30629854329976E-05
558,0.186,7.32999554156784E-05
559,0.187,7.50590894256958E-05
560,0.187,7.69465247307345E-05
561,0.187,7.68254505514288E-05
562,0.188,7.24526732959644E-05
