#Point,X(min),Y(Counts)
885,0.295,9.79E-05
886,0.296,9.84E-05
887,0.296,9.85E-05
888,0.296,9.74E-05
889,0.297,9.64E-05
890,0.297,9.81E-05
891,0.297,9.92E-05
892,0.298,9.77E-05
893,0.298,9.44E-05
894,0.298,9.41E-05
895,0.299,9.60E-05
896,0.299,9.83E-05
897,0.299,9.82E-05
898,0.3,9.83E-05
899,0.3,9.94E-05
900,0.3,0.000100159
901,0.301,0.000100707
902,0.301,9.98E-05
903,0.301,9.75E-05
904,0.302,9.54E-05
905,0.302,9.53E-05
906,0.302,9.92E-05
907,0.303,0.000102139
908,0.303,0.000102386
909,0.303,0.000100414
910,0.304,9.93E-05
911,0.304,9.84E-05
912,0.304,9.82E-05
913,0.305,0.000100367
914,0.305,0.000102779
915,0.305,0.000104313
916,0.306,0.00010331
917,0.306,0.000102739
918,0.306,0.000100608
919,0.307,9.78E-05
920,0.307,9.72E-05
921,0.307,9.82E-05
922,0.308,0.000100546
923,0.308,0.000100475
924,0.308,0.000101153
925,0.309,9.94E-05
926,0.309,9.70E-05
927,0.309,9.36E-05
928,0.31,9.26E-05
929,0.31,9.24E-05
930,0.31,9.48E-05
931,0.311,9.73E-05
932,0.311,0.000100865
933,0.311,0.000101051
934,0.312,0.000101582
935,0.312,0.000101986
936,0.312,0.000102261
937,0.313,0.000100106
938,0.313,9.71E-05
939,0.313,9.57E-05
940,0.314,9.58E-05
941,0.314,9.67E-05
942,0.314,9.75E-05
943,0.315,9.90E-05
944,0.315,9.98E-05
945,0.315,0.000100873
946,0.316,0.000100506
947,0.316,0.000100468
948,0.316,9.98E-05
949,0.317,0.000100047
950,0.317,0.000100972
951,0.317,0.000101645
952,0.318,0.000101647
953,0.318,0.000100795
954,0.318,0.000100185
955,0.319,0.00010005
956,0.319,0.000100348
957,0.319,0.000101544
958,0.32,0.000103119
959,0.32,0.000102
960,0.32,9.88E-05
961,0.321,9.63E-05
962,0.321,9.57E-05
963,0.321,9.54E-05
964,0.322,9.45E-05
965,0.322,9.52E-05
966,0.322,9.83E-05
967,0.323,0.000101131
968,0.323,0.000101583
969,0.323,9.96E-05
970,0.324,9.67E-05
971,0.324,9.67E-05
972,0.324,9.83E-05
973,0.325,0.000100997
974,0.325,0.000102664
975,0.325,0.000102396
976,0.326,0.000102064
977,0.326,9.91E-05
978,0.326,9.65E-05
979,0.327,9.51E-05
980,0.327,9.54E-05
981,0.327,9.83E-05
982,0.328,9.99E-05
983,0.328,0.000100445
984,0.328,0.000100162
985,0.329,0.000102041
986,0.329,0.000105856
987,0.329,0.000105761
988,0.33,0.00010347
989,0.33,0.000100377
990,0.33,1.00E-04
991,0.331,9.98E-05
992,0.331,0.000100838
993,0.331,0.000102389
994,0.332,0.000102406
995,0.332,0.000100526
996,0.332,9.83E-05
997,0.333,9.82E-05
998,0.333,9.98E-05
999,0.333,0.000101186
1000,0.334,0.000100835
1001,0.334,0.00010021
1002,0.334,9.86E-05
1003,0.335,9.81E-05
1004,0.335,9.76E-05
1005,0.335,9.70E-05
1006,0.336,9.56E-05
1007,0.336,9.39E-05
1008,0.336,9.36E-05
1009,0.337,9.46E-05
1010,0.337,9.65E-05
1011,0.337,9.90E-05
1012,0.338,0.000101523
1013,0.338,0.000103251
1014,0.338,0.000101626
1015,0.339,9.74E-05
1016,0.339,9.24E-05
1017,0.339,9.17E-05
1018,0.34,9.41E-05
1019,0.34,9.60E-05
1020,0.34,9.72E-05
1021,0.341,9.52E-05
1022,0.341,9.53E-05
1023,0.341,9.53E-05
1024,0.342,9.80E-05
1025,0.342,0.00010036
1026,0.342,0.000101012
1027,0.343,0.00010074
1028,0.343,9.96E-05
1029,0.343,9.92E-05
1030,0.344,9.89E-05
1031,0.344,9.74E-05
1032,0.344,9.52E-05
1033,0.345,9.40E-05
1034,0.345,9.48E-05
1035,0.345,9.77E-05
1036,0.346,9.93E-05
1037,0.346,0.000100792
1038,0.346,0.000100553
1039,0.347,0.000100066
1040,0.347,9.90E-05
1041,0.347,9.96E-05
1042,0.348,0.000101696
1043,0.348,0.000102743
1044,0.348,0.000101931
1045,0.349,9.94E-05
1046,0.349,9.89E-05
1047,0.349,9.71E-05
1048,0.35,9.58E-05
1049,0.35,9.47E-05
1050,0.35,9.52E-05
1051,0.351,9.65E-05
1052,0.351,9.76E-05
1053,0.351,9.84E-05
1054,0.352,9.79E-05
1055,0.352,9.64E-05
1056,0.352,9.50E-05
1057,0.353,9.53E-05
1058,0.353,9.56E-05
1059,0.353,9.73E-05
1060,0.354,9.75E-05
1061,0.354,9.84E-05
1062,0.354,9.85E-05
1063,0.355,0.000100004
1064,0.355,0.000100253
1065,0.355,0.000100584
1066,0.356,9.97E-05
1067,0.356,9.78E-05
1068,0.356,9.68E-05
1069,0.357,9.52E-05
1070,0.357,9.49E-05
1071,0.357,9.34E-05
1072,0.358,9.43E-05
1073,0.358,9.74E-05
1074,0.358,0.000100491
1075,0.359,0.000100732
1076,0.359,9.86E-05
1077,0.359,9.65E-05
1078,0.36,9.80E-05
1079,0.36,9.95E-05
1080,0.36,0.000100797
1081,0.361,0.000100583
1082,0.361,0.000100964
1083,0.361,0.000100615
1084,0.362,9.87E-05
1085,0.362,9.64E-05
1086,0.362,9.44E-05
1087,0.363,9.39E-05
1088,0.363,9.49E-05
1089,0.363,9.76E-05
1090,0.364,0.000100186
1091,0.364,0.000101152
1092,0.364,0.000100912
1093,0.365,0.000100618
1094,0.365,0.000100285
1095,0.365,0.000101072
1096,0.366,0.000100444
1097,0.366,9.90E-05
1098,0.366,9.79E-05
1099,0.367,9.76E-05
1100,0.367,9.81E-05
1101,0.367,9.71E-05
1102,0.368,9.47E-05
1103,0.368,9.37E-05
1104,0.368,9.43E-05
1105,0.369,9.53E-05
1106,0.369,9.42E-05
1107,0.369,9.33E-05
1108,0.37,9.46E-05
1109,0.37,9.80E-05
1110,0.37,0.000100393
1111,0.371,0.000100977
1112,0.371,0.000100007
1113,0.371,0.000100252
1114,0.372,0.000102845
1115,0.372,0.000103791
1116,0.372,0.00010215
1117,0.373,9.91E-05
1118,0.373,9.92E-05
1119,0.373,0.000100688
1120,0.374,0.000102167
