2.941-2.962 min,,
#Point,X(Thompsons),Y(Counts)
80,87.9100,79.5852355957031
81,88.0000,33.5050392150879
82,88.9800,261.883758544922
83,89.9900,3.3910493850708
84,91.0100,370.78955078125
85,91.9300,21.353536605835
86,92.0000,100.118354797363
87,93.9100,18.4553184509277
88,94.0000,24.7216854095459
89,95.9200,55.9879112243652
90,96.0300,45.5025787353516
91,96.7900,3.28373885154724
92,96.9100,20.9961032867432
93,96.9900,24.0951461791992
94,97.9700,136.090484619141
95,98.8900,1.43392419815063
96,99.0500,10.8040971755981
97,100.9900,178.916839599609
98,102.0300,1413.70593261719
99,103.0500,5163.060546875
100,104.0500,2092.236328125
101,104.8000,2.13176202774048
102,105.0000,349.919219970703
103,108.9600,3.06150913238525
104,110.8900,2.88834857940674
105,114.9200,40.5494613647461
106,114.9900,61.6804351806641
107,116.9400,3.09194946289063
108,117.0400,1.55339777469635
109,125.9000,3.68425846099854
110,126.0600,13.1212244033813
111,126.1700,5.29634237289429
112,129.0400,1.49313342571259
113,130.0300,1.42686009407043
114,131.0500,7520.765625
115,131.9300,3.31163311004639
116,132.0500,3706.81127929688
117,133.0100,402.712066650391
118,134.0100,11.3771190643311
119,142.0600,17.6790904998779
120,146.9000,7.94197177886963
121,190.9600,3.13107705116272
122,192.8600,8.54585361480713
123,192.9400,9.38480377197266
124,206.9900,172.434265136719
125,252.8800,10.4643268585205
126,252.9900,29.6924915313721
127,340.9200,1.54542720317841
4.356-4.842 min,,
#Point,X(Thompsons),Y(Counts)
0,30.0300,58.3228569030762
1,31.0100,366.347320556641
2,32.0100,1439.57702636719
3,32.8800,1.72254765033722
4,32.9500,87.2549209594727
5,33.0400,3.55946969985962
6,33.7800,0.794350922107697
7,33.9100,28.9585571289063
8,33.9700,80.7981491088867
9,34.9600,156.274597167969
10,35.9600,66.7851486206055
11,36.0300,11.4067935943604
12,36.9800,267.293701171875
13,38.0000,357.233703613281
14,39.0200,916.632751464844
15,39.9800,435.056060791016
16,41.0000,265.399932861328
17,41.9800,69.5424118041992
18,42.0200,271.464050292969
19,43.0000,383.657745361328
20,43.9900,1317.18383789063
21,44.9900,1438.66198730469
22,45.9600,486.854766845703
23,46.9800,873.91845703125
24,47.9800,734.030578613281
25,48.9700,297.865478515625
26,50.0100,1399.39599609375
27,51.0400,2752.41943359375
28,51.9900,689.393005371094
29,52.8900,8.10942077636719
30,52.9800,236.691055297852
31,53.9400,25.7922496795654
32,54.0000,352.668731689453
33,55.0000,648.451049804688
34,55.9000,5.84689426422119
35,56.0000,141.582260131836
36,57.0300,58.2660865783691
37,57.1800,60.328296661377
38,57.3400,54.5383453369141
39,57.5000,24.0930500030518
40,57.6200,74.5633163452148
41,57.7400,18.8178215026855
42,57.8500,7.29854106903076
43,57.9800,15.9128313064575
44,58.1100,2.11166572570801
45,58.8600,14.665638923645
46,58.9400,60.6140747070313
47,59.0200,9.36523246765137
48,59.8700,30.0459632873535
49,59.9600,74.2823257446289
50,60.9900,795.625061035156
51,61.9900,716.092102050781
52,63.0000,3107.78955078125
53,63.9700,238.655349731445
54,65.0300,650.557739257813
55,65.1900,14.095796585083
56,65.2900,13.5802011489868
57,65.4000,9.1312255859375
58,65.6500,10.9083757400513
59,65.7700,34.7773933410645
60,65.9000,83.4198608398438
61,66.0100,33.200122833252
62,66.6800,1.50011372566223
63,66.8100,13.1576929092407
64,66.9300,29.2755546569824
65,67.0200,5.52110862731934
66,68.9700,10.1151580810547
67,69.0900,7.79557657241821
68,69.9600,27.31591796875
69,70.0500,24.9185371398926
70,71.0200,2.17840361595154
71,71.8800,16.901237487793
72,71.9700,9.00290775299072
73,72.9700,240.832992553711
74,73.9900,582.694702148438
75,74.9900,470.700927734375
76,76.0000,586.089477539063
77,77.0400,3024.78051757813
78,78.0400,4101.08837890625
79,79.0300,976.2265625
80,79.9600,115.970359802246
81,80.0200,39.2753143310547
82,80.9900,218.608673095703
83,82.0000,71.1000671386719
84,82.0400,991.518005371094
85,82.9300,13.3415880203247
86,83.0200,50.6039543151855
87,83.8600,1.74256145954132
88,83.9600,9.16904354095459
89,84.0300,3.79939556121826
90,84.7900,0.554653406143188
91,84.9000,12.040885925293
92,84.9700,41.8619079589844
93,85.0700,2.27974557876587
94,85.8700,6.93175411224365
95,85.9600,88.0320358276367
96,86.0400,4.35628890991211
97,86.7900,0.60772168636322
98,86.8900,5.865966796875
99,86.9700,148.661209106445
100,87.8800,35.5130805969238
101,87.9600,83.5047454833984
102,89.0000,518.263122558594
103,89.8800,10.2901029586792
104,89.9700,70.8069381713867
105,90.0600,10.0390014648438
106,91.0500,2105.44995117188
107,92.0600,2336.99096679688
108,92.9300,9.37186622619629
109,93.0200,171.224487304688
110,93.8600,5.11021518707275
111,93.9700,27.9547004699707
112,95.6400,0.628645241260529
113,95.9000,27.117317199707
114,96.0000,66.1393127441406
115,96.1600,0.761281251907349
116,96.7300,2.81623959541321
117,96.8400,4.31189918518066
118,96.9700,9.58225250244141
119,97.0800,1.20959675312042
120,97.8600,8.23786354064941
121,97.9600,51.869514465332
122,99.0400,0.572347283363342
123,100.9300,19.4033107757568
124,101.0000,55.3569869995117
125,101.1300,0.930117070674896
126,102.0200,673.587463378906
127,103.0400,2159.90942382813
128,104.0300,744.548522949219
129,105.0400,1088.22924804688
130,106.0100,131.947113037109
131,106.8800,9.55550956726074
132,107.0000,54.5800895690918
133,109.0200,1.19923949241638
134,113.0200,1.15983402729034
135,114.9900,114.23006439209
136,115.0400,887.27490234375
137,115.9800,136.509857177734
138,116.0400,168.009170532227
139,117.0100,189.393905639648
140,117.1300,1.49857544898987
141,117.9700,34.8775291442871
142,118.0500,31.8379096984863
143,118.9300,16.8055438995361
144,119.0200,7.60852432250977
145,125.9700,2.34248375892639
146,131.0400,1659.94506835938
147,132.0300,848.631591796875
148,133.0100,327.928253173828
149,134.0400,745.882873535156
150,134.9500,21.0334529876709
151,135.0200,63.4190254211426
152,135.1000,1.92152047157288
153,192.9600,1.31348466873169
154,206.9100,16.3333988189697
155,206.9900,143.358917236328
156,208.0700,0.740756928920746
157,252.8500,1.85201621055603
158,252.9800,14.5698509216309
