#Point,X(min),Y(Counts)
28810,9.604,0.00493891
28811,9.604,0.004948297
28812,9.604,0.004956601
28813,9.605,0.004964542
28814,9.605,0.004971232
28815,9.605,0.004974323
28816,9.606,0.004980502
28817,9.606,0.004984334
28818,9.606,0.004992893
28819,9.607,0.004999571
28820,9.607,0.005007843
28821,9.607,0.005012084
28822,9.608,0.005015226
28823,9.608,0.005021092
28824,9.608,0.005029451
28825,9.609,0.005037203
28826,9.609,0.005040888
28827,9.609,0.005047924
28828,9.61,0.005061389
28829,9.61,0.005067727
28830,9.61,0.005064358
28831,9.611,0.005063876
28832,9.611,0.005073099
28833,9.611,0.005084785
28834,9.612,0.005089969
28835,9.612,0.005088031
28836,9.612,0.005086824
28837,9.613,0.005082167
28838,9.613,0.005077695
28839,9.613,0.005071871
28840,9.614,0.005069395
28841,9.614,0.005070772
28842,9.614,0.005067509
28843,9.615,0.005060463
28844,9.615,0.005055914
28845,9.615,0.005056545
28846,9.616,0.005058106
28847,9.616,0.005055471
28848,9.616,0.005054157
28849,9.617,0.005052507
28850,9.617,0.005044235
28851,9.617,0.005039227
28852,9.618,0.005038277
28853,9.618,0.005041462
28854,9.618,0.00504106
28855,9.619,0.005038975
28856,9.619,0.005036688
28857,9.619,0.005035839
28858,9.62,0.005036589
28859,9.62,0.005037914
28860,9.62,0.005036762
28861,9.621,0.005034405
28862,9.621,0.005036203
28863,9.621,0.005040244
28864,9.622,0.005039366
28865,9.622,0.005030875
28866,9.622,0.005016359
28867,9.623,0.005006673
28868,9.623,0.005007163
28869,9.623,0.005011266
28870,9.624,0.005009316
28871,9.624,0.005001093
28872,9.624,0.004996838
28873,9.625,0.005001743
28874,9.625,0.005009925
28875,9.625,0.005015312
28876,9.626,0.005015814
28877,9.626,0.005014007
28878,9.626,0.005010971
28879,9.627,0.005011728
28880,9.627,0.005014344
28881,9.627,0.005015685
28882,9.628,0.005019372
28883,9.628,0.005023373
28884,9.628,0.005031756
28885,9.629,0.005036934
28886,9.629,0.005037681
28887,9.629,0.005040621
28888,9.63,0.005040926
28889,9.63,0.00504557
28890,9.63,0.005047986
28891,9.631,0.005048571
28892,9.631,0.005047996
28893,9.631,0.005047016
28894,9.632,0.005052374
28895,9.632,0.005060383
28896,9.632,0.005068612
28897,9.633,0.005073511
28898,9.633,0.005076838
28899,9.633,0.005084153
28900,9.634,0.005091195
28901,9.634,0.005095002
28902,9.634,0.005093944
28903,9.635,0.005098408
28904,9.635,0.005106178
28905,9.635,0.005115071
28906,9.636,0.005119397
28907,9.636,0.005123417
28908,9.636,0.005134223
28909,9.637,0.005145799
28910,9.637,0.005151855
28911,9.637,0.00515329
28912,9.638,0.005154901
28913,9.638,0.005161141
28914,9.638,0.005169186
28915,9.639,0.005177392
28916,9.639,0.005183546
28917,9.639,0.005187687
28918,9.64,0.005189589
28919,9.64,0.005197144
28920,9.64,0.005204505
28921,9.641,0.005219677
28922,9.641,0.005232156
28923,9.641,0.005242617
28924,9.642,0.005249615
28925,9.642,0.005268019
28926,9.642,0.005291123
28927,9.643,0.005311073
28928,9.643,0.005319551
28929,9.643,0.005323732
28930,9.644,0.005327935
28931,9.644,0.005337409
28932,9.644,0.005353828
28933,9.645,0.005370915
28934,9.645,0.005385568
28935,9.645,0.005394548
28936,9.646,0.005401951
28937,9.646,0.005409514
28938,9.646,0.005420686
28939,9.647,0.005429344
28940,9.647,0.005429987
28941,9.647,0.005428015
28942,9.648,0.00543293
28943,9.648,0.005442608
28944,9.648,0.005445352
28945,9.649,0.005445909
28946,9.649,0.005447603
28947,9.649,0.005455233
28948,9.65,0.005459003
28949,9.65,0.005464194
28950,9.65,0.005471001
28951,9.651,0.005481294
28952,9.651,0.005490247
28953,9.651,0.005502095
28954,9.652,0.00551849
28955,9.652,0.005528299
28956,9.652,0.005532335
28957,9.653,0.005534498
28958,9.653,0.005546333
28959,9.653,0.005558753
28960,9.654,0.005572989
28961,9.654,0.005587102
28962,9.654,0.005605427
28963,9.655,0.005622417
28964,9.655,0.005634587
28965,9.655,0.005641699
28966,9.656,0.005643054
28967,9.656,0.005645568
28968,9.656,0.005646775
28969,9.657,0.005648715
28970,9.657,0.005652203
28971,9.657,0.005658612
28972,9.658,0.005663933
28973,9.658,0.005664919
28974,9.658,0.005671352
28975,9.659,0.005686848
28976,9.659,0.005706958
28977,9.659,0.005717964
28978,9.66,0.005720653
28979,9.66,0.005725368
28980,9.66,0.005730847
28981,9.661,0.005741018
28982,9.661,0.005751231
28983,9.661,0.005763789
28984,9.662,0.005770466
28985,9.662,0.00577884
28986,9.662,0.005795594
28987,9.663,0.00581345
28988,9.663,0.005827863
28989,9.663,0.005836265
28990,9.664,0.005850987
28991,9.664,0.005862111
28992,9.664,0.005871157
28993,9.665,0.005876315
28994,9.665,0.005890204
28995,9.665,0.005900801
28996,9.666,0.00590309
28997,9.666,0.005898975
28998,9.666,0.005898394
28999,9.667,0.005903395
29000,9.667,0.005901301
29001,9.667,0.005895094
29002,9.668,0.005890358
29003,9.668,0.005886794
29004,9.668,0.005883659
29005,9.669,0.005880799
29006,9.669,0.00587688
29007,9.669,0.00587414
29008,9.67,0.005869265
29009,9.67,0.005867847
29010,9.67,0.005866262
29011,9.671,0.00586955
29012,9.671,0.005872129
29013,9.671,0.005870035
29014,9.672,0.005861939
29015,9.672,0.005854829
29016,9.672,0.005855556
29017,9.673,0.005859948
29018,9.673,0.00585935
29019,9.673,0.005852787
29020,9.674,0.00584545
29021,9.674,0.005839481
29022,9.674,0.005834581
29023,9.675,0.005824995
29024,9.675,0.005816702
29025,9.675,0.005807311
29026,9.676,0.005804131
29027,9.676,0.005804006
29028,9.676,0.005805851
29029,9.677,0.005804674
29030,9.677,0.005803389
29031,9.677,0.005802197
29032,9.678,0.005799994
29033,9.678,0.005798037
29034,9.678,0.005799576
29035,9.679,0.005798237
29036,9.679,0.005801715
29037,9.679,0.005805222
29038,9.68,0.005814246
29039,9.68,0.005823308
29040,9.68,0.005825911
29041,9.681,0.005825983
29042,9.681,0.005816794
29043,9.681,0.00581041
29044,9.682,0.005806745
29045,9.682,0.005807468
29046,9.682,0.005801751
29047,9.683,0.005792273
29048,9.683,0.005782467
29049,9.683,0.005782463
29050,9.684,0.005779638
29051,9.684,0.005771839
29052,9.684,0.005759554
29053,9.685,0.00574539
29054,9.685,0.005729173
29055,9.685,0.005710748
29056,9.686,0.005699929
29057,9.686,0.005693606
29058,9.686,0.005692674
29059,9.687,0.005690415
29060,9.687,0.005687568
29061,9.687,0.005680794
29062,9.688,0.005673018
29063,9.688,0.005666468
29064,9.688,0.00566297
29065,9.689,0.005659906
29066,9.689,0.005656417
29067,9.689,0.005649408
29068,9.69,0.005639114
29069,9.69,0.005630583
29070,9.69,0.005632171
29071,9.691,0.005635506
29072,9.691,0.005630732
29073,9.691,0.005615901
29074,9.692,0.005604327
29075,9.692,0.005610375
29076,9.692,0.00561791
29077,9.693,0.005626698
29078,9.693,0.005627888
29079,9.693,0.005628095
29080,9.694,0.005623536
29081,9.694,0.005617672
29082,9.694,0.005611113
29083,9.695,0.005606007
29084,9.695,0.005601429
29085,9.695,0.005596522
29086,9.696,0.005591118
29087,9.696,0.00558344
29088,9.696,0.00558062
29089,9.697,0.005574366
29090,9.697,0.005566444
29091,9.697,0.005559186
29092,9.698,0.005558202
29093,9.698,0.005559348
29094,9.698,0.005560779
29095,9.699,0.005562122
29096,9.699,0.005568351
29097,9.699,0.005567048
29098,9.7,0.005563893
29099,9.7,0.005556754
29100,9.7,0.005560111
29101,9.701,0.005564632
29102,9.701,0.005567903
29103,9.701,0.005560174
29104,9.702,0.00555339
29105,9.702,0.005547764
29106,9.702,0.005543857
29107,9.703,0.005539698
29108,9.703,0.00553178
29109,9.703,0.005526805
29110,9.704,0.005516721
29111,9.704,0.005507451
29112,9.704,0.005497267
29113,9.705,0.00548079
29114,9.705,0.005462886
29115,9.705,0.005447979
29116,9.706,0.0054415
29117,9.706,0.005438561
29118,9.706,0.005433102
29119,9.707,0.00542614
29120,9.707,0.005421619
29121,9.707,0.005420229
29122,9.708,0.005417126
29123,9.708,0.005416945
29124,9.708,0.005420171
29125,9.709,0.005434788
29126,9.709,0.005443617
29127,9.709,0.005447592
29128,9.71,0.005450561
29129,9.71,0.005457564
29130,9.71,0.005464648
29131,9.711,0.005468443
29132,9.711,0.005464459
29133,9.711,0.005458265
29134,9.712,0.005447563
29135,9.712,0.005444312
29136,9.712,0.005444084
29137,9.713,0.005442658
29138,9.713,0.005441268
29139,9.713,0.005440035
29140,9.714,0.005437764
29141,9.714,0.005430908
29142,9.714,0.00542249
29143,9.715,0.005416299
29144,9.715,0.005412855
29145,9.715,0.005405269
29146,9.716,0.005397464
29147,9.716,0.005390496
29148,9.716,0.005388661
29149,9.717,0.005384333
29150,9.717,0.005377836
29151,9.717,0.005371171
29152,9.718,0.005370475
29153,9.718,0.005372442
29154,9.718,0.005369743
29155,9.719,0.005361214
29156,9.719,0.00534972
29157,9.719,0.005343061
29158,9.72,0.005336489
29159,9.72,0.005324668
29160,9.72,0.0053093
29161,9.721,0.005296711
29162,9.721,0.005294053
29163,9.721,0.005293678
29164,9.722,0.005292774
29165,9.722,0.005292323
29166,9.722,0.005291639
29167,9.723,0.005289419
29168,9.723,0.005278886
29169,9.723,0.005270301
29170,9.724,0.005263979
29171,9.724,0.005264165
29172,9.724,0.00525997
29173,9.725,0.005255457
29174,9.725,0.005249885
29175,9.725,0.005245116
29176,9.726,0.005240051
29177,9.726,0.00523711
29178,9.726,0.005237401
29179,9.727,0.005234246
29180,9.727,0.00522375
29181,9.727,0.00521083
29182,9.728,0.005207218
29183,9.728,0.005204853
29184,9.728,0.005200603
29185,9.729,0.005190932
29186,9.729,0.005183477
29187,9.729,0.005176201
29188,9.73,0.005169889
29189,9.73,0.005159243
29190,9.73,0.005147434
29191,9.731,0.005135286
29192,9.731,0.005126091
29193,9.731,0.005122966
29194,9.732,0.005118685
29195,9.732,0.005112044
29196,9.732,0.005104063
29197,9.733,0.005096054
29198,9.733,0.005096078
29199,9.733,0.005093136
29200,9.734,0.005086224
29201,9.734,0.005076196
29202,9.734,0.005068942
29203,9.735,0.005069784
29204,9.735,0.005071633
29205,9.735,0.005072294
29206,9.736,0.005069579
29207,9.736,0.005062618
29208,9.736,0.005056073
29209,9.737,0.00505029
29210,9.737,0.005046779
29211,9.737,0.005042571
29212,9.738,0.005038388
29213,9.738,0.005032872
29214,9.738,0.005025989
29215,9.739,0.005020627
29216,9.739,0.005018631
29217,9.739,0.005020205
29218,9.74,0.005017764
29219,9.74,0.005011134
29220,9.74,0.00500424
29221,9.741,0.005003463
29222,9.741,0.005004127
29223,9.741,0.00499668
29224,9.742,0.004983185
29225,9.742,0.004972566
29226,9.742,0.004972655
29227,9.743,0.004973284
29228,9.743,0.004970196
29229,9.743,0.004965506
29230,9.744,0.004964963
29231,9.744,0.00496485
29232,9.744,0.004965537
29233,9.745,0.004967743
29234,9.745,0.004970214
29235,9.745,0.004969063
29236,9.746,0.004964135
29237,9.746,0.004958361
29238,9.746,0.004955377
29239,9.747,0.004953442
29240,9.747,0.004953819
29241,9.747,0.004953544
29242,9.748,0.004953857
29243,9.748,0.004953964
29244,9.748,0.004951273
29245,9.749,0.004946868
29246,9.749,0.004940144
29247,9.749,0.004935728
29248,9.75,0.004931955
29249,9.75,0.00492815
29250,9.75,0.004926484
29251,9.751,0.004923709
29252,9.751,0.004922896
29253,9.751,0.004923267
29254,9.752,0.004923693
29255,9.752,0.004925314
29256,9.752,0.004926607
29257,9.753,0.004929052
29258,9.753,0.004931188
29259,9.753,0.004929479
29260,9.754,0.004927736
29261,9.754,0.004928566
29262,9.754,0.004929479
29263,9.755,0.004928809
29264,9.755,0.004926225
29265,9.755,0.004925667
29266,9.756,0.00492574
29267,9.756,0.004923234
29268,9.756,0.004920305
29269,9.757,0.004916483
29270,9.757,0.004915369
29271,9.757,0.004913851
29272,9.758,0.004912574
29273,9.758,0.004913181
29274,9.758,0.004913244
29275,9.759,0.004910773
29276,9.759,0.004904031
29277,9.759,0.004897096
29278,9.76,0.00489704
29279,9.76,0.004899589
29280,9.76,0.004902715
29281,9.761,0.004901513
29282,9.761,0.004901048
29283,9.761,0.004900043
29284,9.762,0.00490311
29285,9.762,0.004905159
29286,9.762,0.004906146
29287,9.763,0.004900216
29288,9.763,0.004896073
29289,9.763,0.004893138
29290,9.764,0.004894418
29291,9.764,0.00489469
29292,9.764,0.00489253
29293,9.765,0.004890648
29294,9.765,0.004886171
29295,9.765,0.004885128
29296,9.766,0.004883512
29297,9.766,0.004886006
29298,9.766,0.004887406
29299,9.767,0.004888417
29300,9.767,0.004891274
29301,9.767,0.004892067
29302,9.768,0.004892482
29303,9.768,0.004884158
29304,9.768,0.004879915
29305,9.769,0.004881095
29306,9.769,0.0048854
29307,9.769,0.004888081
29308,9.77,0.004883777
29309,9.77,0.00487892
29310,9.77,0.004873186
29311,9.771,0.004872916
29312,9.771,0.004875725
29313,9.771,0.004881522
29314,9.772,0.004888967
29315,9.772,0.004888959
29316,9.772,0.004889782
29317,9.773,0.004888594
29318,9.773,0.004892393
29319,9.773,0.004888156
29320,9.774,0.004882353
29321,9.774,0.004872421
29322,9.774,0.004865955
29323,9.775,0.004860242
29324,9.775,0.004861373
29325,9.775,0.004863502
29326,9.776,0.004861271
29327,9.776,0.004865035
29328,9.776,0.004867743
29329,9.777,0.00487447
29330,9.777,0.004875227
29331,9.777,0.004876403
29332,9.778,0.004877322
29333,9.778,0.004876249
29334,9.778,0.004880662
29335,9.779,0.004882243
29336,9.779,0.004882572
29337,9.779,0.004880532
29338,9.78,0.004882469
29339,9.78,0.00488621
29340,9.78,0.004893192
29341,9.781,0.004894811
29342,9.781,0.004889424
29343,9.781,0.004878934
29344,9.782,0.004873507
29345,9.782,0.004873345
29346,9.782,0.004876329
29347,9.783,0.004878681
29348,9.783,0.004882925
29349,9.783,0.004885126
29350,9.784,0.004885644
29351,9.784,0.004885488
29352,9.784,0.004886487
29353,9.785,0.004887036
29354,9.785,0.004884321
29355,9.785,0.004881714
29356,9.786,0.004880451
29357,9.786,0.004886504
29358,9.786,0.004889124
29359,9.787,0.004891684
29360,9.787,0.004890939
29361,9.787,0.004890749
29362,9.788,0.004893034
29363,9.788,0.004895077
29364,9.788,0.004894613
29365,9.789,0.004893078
29366,9.789,0.00489272
29367,9.789,0.004895706
29368,9.79,0.004898511
29369,9.79,0.004899207
29370,9.79,0.004896985
29371,9.791,0.00489977
29372,9.791,0.004905511
29373,9.791,0.004914341
29374,9.792,0.004917737
29375,9.792,0.004914699
29376,9.792,0.004912055
29377,9.793,0.004906158
29378,9.793,0.004905017
29379,9.793,0.004902334
29380,9.794,0.004907956
29381,9.794,0.004913688
29382,9.794,0.004920471
29383,9.795,0.004921226
29384,9.795,0.004920051
29385,9.795,0.004919407
29386,9.796,0.004920051
29387,9.796,0.004924006
29388,9.796,0.00492456
29389,9.797,0.004922036
29390,9.797,0.004922599
29391,9.797,0.004928171
29392,9.798,0.004930643
29393,9.798,0.00493245
29394,9.798,0.004936577
29395,9.799,0.004946006
29396,9.799,0.004947542
29397,9.799,0.004948144
29398,9.8,0.004947598
29399,9.8,0.004950308
29400,9.8,0.004950048
29401,9.801,0.00494597
29402,9.801,0.004940985
29403,9.801,0.004940625
29404,9.802,0.004944543
29405,9.802,0.00494809
29406,9.802,0.004943695
29407,9.803,0.00494261
29408,9.803,0.004944814
29409,9.803,0.00494838
29410,9.804,0.004950729
29411,9.804,0.004948114
29412,9.804,0.004948424
29413,9.805,0.00494485
29414,9.805,0.004937931
29415,9.805,0.004933292
29416,9.806,0.004934949
29417,9.806,0.004941598
29418,9.806,0.004942405
29419,9.807,0.004944789
29420,9.807,0.004948508
29421,9.807,0.00495575
29422,9.808,0.004958076
29423,9.808,0.004958305
29424,9.808,0.004961678
29425,9.809,0.004961993
29426,9.809,0.004965209
29427,9.809,0.004966984
29428,9.81,0.004974226
29429,9.81,0.004978291
29430,9.81,0.004979209
29431,9.811,0.004984336
29432,9.811,0.004985661
29433,9.811,0.004985632
29434,9.812,0.004979936
29435,9.812,0.004975354
29436,9.812,0.004975789
29437,9.813,0.004979971
29438,9.813,0.00498869
29439,9.813,0.004993121
29440,9.814,0.004991275
29441,9.814,0.004988174
29442,9.814,0.004989697
29443,9.815,0.004993508
29444,9.815,0.004994537
29445,9.815,0.004989365
29446,9.816,0.004982062
29447,9.816,0.004979427
29448,9.816,0.004979445
29449,9.817,0.004984056
29450,9.817,0.004983647
29451,9.817,0.004981635
29452,9.818,0.00497653
29453,9.818,0.004980154
29454,9.818,0.00498395
29455,9.819,0.004985328
29456,9.819,0.004986986
29457,9.819,0.004990055
29458,9.82,0.004993519
29459,9.82,0.00499159
29460,9.82,0.004987534
29461,9.821,0.004987052
29462,9.821,0.004986813
29463,9.821,0.004988155
29464,9.822,0.004986255
29465,9.822,0.004981163
29466,9.822,0.004978356
29467,9.823,0.004976921
29468,9.823,0.004976491
29469,9.823,0.004972255
29470,9.824,0.004968042
29471,9.824,0.004963482
29472,9.824,0.004960308
29473,9.825,0.004962608
29474,9.825,0.004966097
29475,9.825,0.0049709
29476,9.826,0.004965963
29477,9.826,0.004963018
29478,9.826,0.004960197
29479,9.827,0.004965388
29480,9.827,0.004968349
29481,9.827,0.004968609
29482,9.828,0.004966367
29483,9.828,0.004965922
29484,9.828,0.004970952
29485,9.829,0.004972023
29486,9.829,0.004975626
29487,9.829,0.004977161
29488,9.83,0.004979506
29489,9.83,0.004978041
29490,9.83,0.004974642
29491,9.831,0.004977188
29492,9.831,0.004979763
29493,9.831,0.004982056
29494,9.832,0.004978481
29495,9.832,0.004980589
29496,9.832,0.004985127
29497,9.833,0.004993428
29498,9.833,0.004996017
29499,9.833,0.004991407
29500,9.834,0.004983178
29501,9.834,0.004976284
29502,9.834,0.004977475
29503,9.835,0.004980457
29504,9.835,0.004984806
29505,9.835,0.004986544
29506,9.836,0.004987928
29507,9.836,0.004989925
29508,9.836,0.004992041
29509,9.837,0.004991727
29510,9.837,0.00499016
29511,9.837,0.004989124
29512,9.838,0.004989915
29513,9.838,0.004992867
29514,9.838,0.004994632
29515,9.839,0.00499769
29516,9.839,0.005000321
29517,9.839,0.005006434
29518,9.84,0.005009492
29519,9.84,0.005007909
29520,9.84,0.005004453
29521,9.841,0.005003426
29522,9.841,0.00500239
29523,9.841,0.004998122
29524,9.842,0.004995756
29525,9.842,0.004995337
29526,9.842,0.004995369
29527,9.843,0.004997368
29528,9.843,0.004998369
29529,9.843,0.005001182
29530,9.844,0.004997977
29531,9.844,0.004995511
29532,9.844,0.004996106
29533,9.845,0.004999465
29534,9.845,0.005002056
29535,9.845,0.004995285
29536,9.846,0.004984501
29537,9.846,0.004977965
29538,9.846,0.004982023
29539,9.847,0.004986223
29540,9.847,0.004982795
29541,9.847,0.004978966
29542,9.848,0.004976407
29543,9.848,0.004980387
29544,9.848,0.004981864
29545,9.849,0.004982029
29546,9.849,0.00497874
29547,9.849,0.004975173
29548,9.85,0.004976785
29549,9.85,0.004974756
29550,9.85,0.004971948
29551,9.851,0.004967738
29552,9.851,0.004971116
29553,9.851,0.004974556
29554,9.852,0.004978723
29555,9.852,0.004980672
29556,9.852,0.004976904
29557,9.853,0.004973439
29558,9.853,0.004970703
29559,9.853,0.004969568
29560,9.854,0.004965667
29561,9.854,0.004964682
29562,9.854,0.004967872
29563,9.855,0.00497409
29564,9.855,0.00497862
29565,9.855,0.004981475
29566,9.856,0.004980465
29567,9.856,0.004977457
29568,9.856,0.00497432
29569,9.857,0.004972522
29570,9.857,0.004970189
29571,9.857,0.004973757
29572,9.858,0.004974711
29573,9.858,0.004976286
29574,9.858,0.004972606
29575,9.859,0.00497218
29576,9.859,0.004973632
29577,9.859,0.004976917
29578,9.86,0.004976911
29579,9.86,0.004976909
29580,9.86,0.004975749
29581,9.861,0.004978112
29582,9.861,0.004980145
29583,9.861,0.004978395
29584,9.862,0.004979237
29585,9.862,0.004976852
29586,9.862,0.004975729
29587,9.863,0.004972819
29588,9.863,0.004972214
29589,9.863,0.004975656
29590,9.864,0.004975291
29591,9.864,0.004977537
29592,9.864,0.004975233
29593,9.865,0.004972602
29594,9.865,0.004963644
29595,9.865,0.004959354
29596,9.866,0.004958992
29597,9.866,0.004963977
29598,9.866,0.004966212
29599,9.867,0.00496875
29600,9.867,0.004972938
29601,9.867,0.004975058
29602,9.868,0.004972998
29603,9.868,0.004967624
29604,9.868,0.004967712
29605,9.869,0.004973915
29606,9.869,0.004980571
29607,9.869,0.004985918
29608,9.87,0.004982822
29609,9.87,0.004978435
29610,9.87,0.004975735
29611,9.871,0.004979153
29612,9.871,0.004983413
29613,9.871,0.004981138
29614,9.872,0.004976414
29615,9.872,0.004975952
29616,9.872,0.00498252
29617,9.873,0.004987246
29618,9.873,0.004988373
29619,9.873,0.004985606
29620,9.874,0.004980283
29621,9.874,0.00497101
29622,9.874,0.004965484
29623,9.875,0.004970979
29624,9.875,0.004976256
29625,9.875,0.004976641
29626,9.876,0.004976942
29627,9.876,0.004977079
29628,9.876,0.004973424
29629,9.877,0.004965965
29630,9.877,0.00496926
29631,9.877,0.004973984
29632,9.878,0.004974357
29633,9.878,0.004971357
29634,9.878,0.004972996
29635,9.879,0.004976626
29636,9.879,0.004971085
29637,9.879,0.004964684
29638,9.88,0.004961527
29639,9.88,0.004963885
29640,9.88,0.004965795
29641,9.881,0.004964689
29642,9.881,0.004968061
29643,9.881,0.004974181
29644,9.882,0.00498444
29645,9.882,0.004988096
29646,9.882,0.004987253
29647,9.883,0.00498603
29648,9.883,0.004986151
29649,9.883,0.004989094
29650,9.884,0.004987789
29651,9.884,0.00498588
29652,9.884,0.004978542
29653,9.885,0.004973788
29654,9.885,0.004967314
29655,9.885,0.004966762
29656,9.886,0.004969447
29657,9.886,0.004973794
29658,9.886,0.004972989
29659,9.887,0.004969855
29660,9.887,0.004967689
29661,9.887,0.004966106
29662,9.888,0.004960813
29663,9.888,0.004956276
29664,9.888,0.004952155
29665,9.889,0.004949573
29666,9.889,0.004946303
29667,9.889,0.004947221
29668,9.89,0.004950042
29669,9.89,0.004953114
29670,9.89,0.00495859
29671,9.891,0.004960591
29672,9.891,0.004958179
29673,9.891,0.004950926
29674,9.892,0.004945157
29675,9.892,0.004944796
29676,9.892,0.00494565
29677,9.893,0.00494322
29678,9.893,0.00494137
29679,9.893,0.00493795
29680,9.894,0.004935167
29681,9.894,0.004930507
29682,9.894,0.004932475
29683,9.895,0.00493627
29684,9.895,0.004935322
29685,9.895,0.004929311
29686,9.896,0.004928841
29687,9.896,0.004931564
29688,9.896,0.00493235
29689,9.897,0.004929781
29690,9.897,0.004928595
29691,9.897,0.004924917
29692,9.898,0.00492196
29693,9.898,0.004917651
29694,9.898,0.004919173
29695,9.899,0.004919544
29696,9.899,0.004918427
29697,9.899,0.00491414
29698,9.9,0.00490937
29699,9.9,0.004910711
29700,9.9,0.00491514
29701,9.901,0.004919138
29702,9.901,0.00491516
29703,9.901,0.004909627
29704,9.902,0.004907937
29705,9.902,0.004911688
29706,9.902,0.004912289
29707,9.903,0.004904989
29708,9.903,0.004900505
29709,9.903,0.004899751
29710,9.904,0.004899697
29711,9.904,0.004894191
29712,9.904,0.004893642
29713,9.905,0.004903615
29714,9.905,0.004913442
29715,9.905,0.004913865
29716,9.906,0.004906201
29717,9.906,0.004903479
29718,9.906,0.004905859
29719,9.907,0.004909085
29720,9.907,0.004914709
29721,9.907,0.004917393
29722,9.908,0.00491851
29723,9.908,0.004910735
29724,9.908,0.004905202
29725,9.909,0.004901918
29726,9.909,0.004900245
29727,9.909,0.004900043
29728,9.91,0.004898636
29729,9.91,0.004898447
29730,9.91,0.004898778
29731,9.911,0.0048972
29732,9.911,0.004895852
29733,9.911,0.004891246
29734,9.912,0.00489471
29735,9.912,0.00489999
29736,9.912,0.004903581
29737,9.913,0.004899901
29738,9.913,0.004896637
29739,9.913,0.004893749
29740,9.914,0.004893126
29741,9.914,0.004888901
29742,9.914,0.004887539
29743,9.915,0.004880797
29744,9.915,0.004876751
29745,9.915,0.004873554
29746,9.916,0.004874858
29747,9.916,0.004877502
29748,9.916,0.004877078
29749,9.917,0.004879742
29750,9.917,0.004880346
29751,9.917,0.004883884
29752,9.918,0.004883994
29753,9.918,0.004885152
29754,9.918,0.004883347
29755,9.919,0.004886166
29756,9.919,0.004888035
29757,9.919,0.004885122
29758,9.92,0.004881069
29759,9.92,0.004875566
29760,9.92,0.004876549
29761,9.921,0.004876728
29762,9.921,0.00488194
29763,9.921,0.004884388
29764,9.922,0.004882031
29765,9.922,0.004877181
29766,9.922,0.004874606
29767,9.923,0.00487439
29768,9.923,0.004875352
29769,9.923,0.004875068
29770,9.924,0.004874967
29771,9.924,0.004872715
29772,9.924,0.004873782
29773,9.925,0.004875234
29774,9.925,0.004875262
29775,9.925,0.004873764
29776,9.926,0.004876274
29777,9.926,0.004884084
29778,9.926,0.004888811
29779,9.927,0.004888884
29780,9.927,0.004885407
29781,9.927,0.004882965
29782,9.928,0.00488141
29783,9.928,0.004883166
29784,9.928,0.004887929
29785,9.929,0.004890562
29786,9.929,0.004888282
29787,9.929,0.004886072
29788,9.93,0.004883977
29789,9.93,0.0048848
29790,9.93,0.004881686
29791,9.931,0.004882982
29792,9.931,0.004884939
29793,9.931,0.004886755
29794,9.932,0.004880459
29795,9.932,0.004874851
29796,9.932,0.004871554
29797,9.933,0.004875682
29798,9.933,0.004874461
29799,9.933,0.004876584
29800,9.934,0.004882848
29801,9.934,0.004889701
29802,9.934,0.004889664
29803,9.935,0.004884658
29804,9.935,0.00488139
29805,9.935,0.004880985
29806,9.936,0.004878007
29807,9.936,0.004874371
29808,9.936,0.004870661
29809,9.937,0.004874688
29810,9.937,0.004876533
29811,9.937,0.004879187
29812,9.938,0.004877591
29813,9.938,0.004882121
29814,9.938,0.00488735
29815,9.939,0.004890239
29816,9.939,0.004887377
29817,9.939,0.004887521
29818,9.94,0.004886438
29819,9.94,0.004886688
29820,9.94,0.00488493
29821,9.941,0.004884599
29822,9.941,0.004886856
29823,9.941,0.00489042
29824,9.942,0.004893405
29825,9.942,0.004892796
29826,9.942,0.00489158
29827,9.943,0.004895034
29828,9.943,0.004903252
29829,9.943,0.004904127
29830,9.944,0.004900135
29831,9.944,0.004897079
29832,9.944,0.004896044
29833,9.945,0.004899046
29834,9.945,0.004898011
29835,9.945,0.004898729
29836,9.946,0.004894794
29837,9.946,0.004892124
29838,9.946,0.004889813
29839,9.947,0.004890957
29840,9.947,0.004886369
29841,9.947,0.004883897
29842,9.948,0.004880701
29843,9.948,0.00488075
29844,9.948,0.004878026
29845,9.949,0.004875905
29846,9.949,0.00487555
29847,9.949,0.004876994
29848,9.95,0.004878832
29849,9.95,0.004878833
29850,9.95,0.004880192
29851,9.951,0.004878688
29852,9.951,0.004880191
29853,9.951,0.004881715
29854,9.952,0.004886901
29855,9.952,0.00488932
29856,9.952,0.004886744
29857,9.953,0.004881512
29858,9.953,0.004876876
29859,9.953,0.004877469
29860,9.954,0.004878931
29861,9.954,0.004881569
29862,9.954,0.004886817
29863,9.955,0.00488395
29864,9.955,0.004880511
29865,9.955,0.00487923
29866,9.956,0.004887037
29867,9.956,0.004892845
29868,9.956,0.00489085
29869,9.957,0.004889556
29870,9.957,0.0048908
29871,9.957,0.004893615
29872,9.958,0.00489364
29873,9.958,0.004892703
29874,9.958,0.004887812
29875,9.959,0.004884528
29876,9.959,0.004886889
29877,9.959,0.004891133
29878,9.96,0.004888031
29879,9.96,0.004880512
29880,9.96,0.004875951
29881,9.961,0.004876885
29882,9.961,0.004875435
29883,9.961,0.00487445
29884,9.962,0.00487642
